code,name_french,isco88,name_english
3119,"Technicien, robotique",3123,"Technician, robotics"
3211,"Technicien, matériel de numérisation : médical",3133,"Technician, scanning equipment: medical"
3141,"Technicien, sérologie",3211,"Technician, serology"
3143,"Technicien, sylviculture",3212,"Technician, silviculture"
3512,"Technicien, logiciel",3121,"Technician, software"
3142,"Technicien, science du sol",3212,"Technician, soil science"
3521,"Technicien, son : studio (radio)",3131,"Technician, sound: studio (radio)"
3521,Techniciens de radio-télévision et d'enregistrement audio-visuel,3131,"Technician, sound: studio (television)"
3521,"Technicien, effets sonores",3131,"Technician, sound-effects"
3521,"Technicien, tests sonores",3131,"Technician, sound-testing"
3435,"Technicien, effets spéciaux",3474,"Technician, special effects"
3435,"Technicien, scène",3474,"Technician, stage"
2240,"Technicien, chirurgical",3221,"Technician, surgical"
3112,"Technicien, arpentage",3112,"Technician, surveying"
9129,"Technicien, piscine : nettoyage",9132,"Technician, swimming pool: cleaning"
3513,"Technicien, système: ordinateur",3121,"Technician, system: computer"
7422,"Technicien, télécommunications",7244,"Technician, telecommunications"
3435,"Technicien, théâtre",3474,"Technician, theatre"
3119,"Technicien, étude du temps et du mouvement",3119,"Technician, time and motion study"
3141,"Technicien, culture tissulaire",3211,"Technician, tissue culture"
3240,Techniciens et assistants vétérinaires,3227,"Technician, veterinary"
3521,"Technicien, vidéo",3131,"Technician, video"
3514,Techniciens de l'Internet,3121,"Technician, website"
3141,"Technicien, faune",3211,"Technician, wildlife"
3119,"Technicien, alternance",3119,"Technician, work study"
3141,"Technicien, zoologie",3211,"Technician, zoology"
2145,"Technologue, brassage",2146,"Technologist, brewing"
2142,"Technologue, bâtiment : matériaux",2142,"Technologist, building: materials"
3211,"Technologue, scintigraphie du chat",3133,"Technologist, cat scan"
2149,"Technologue, ciment",2149,"Technologist, cement"
2149,"Technologue, céramique",2149,"Technologist, ceramics"
2145,"Technologue, procédé chimique",2146,"Technologist, chemical process"
3211,"Technologue, tomographie assistée par ordinateur",3133,"Technologist, computer aided tomography"
3211,"Technologue, tomodensitométrie",3133,"Technologist, ct scan"
2145,"Technologue, génie : chimie",2146,"Technologist, engineering: chemical"
2142,"Technologue, génie : civil",2142,"Technologist, engineering: civil"
2151,"Technologue, ingénierie : électrique",2143,"Technologist, engineering: electrical"
2152,"Technologue, ingénierie : électronique",2144,"Technologist, engineering: electronics"
2144,"Technologue, ingénierie : mécanique",2145,"Technologist, engineering: mechanical"
2153,"Technologue, ingénierie : télécommunications",2144,"Technologist, engineering: telecommunications"
2146,"Technologue, extractif",2147,"Technologist, extractive"
2145,"Technologue, fibre",2146,"Technologist, fibre"
2145,"Technologue, aliments et boissons",2146,"Technologist, food and drink"
3143,"Technologue, foresterie",3212,"Technologist, forestry"
2145,"Technologue, carburant",2146,"Technologist, fuel"
2149,"Technologue, verre",2149,"Technologist, glass"
2511,"Technologue, information : analyse d’affaires",2131,"Technologist, information: business analysis"
2522,"Technologue, information : administration des systèmes",2131,"Technologist, information: systems administration"
2149,"Technologue, cuir",2149,"Technologist, leather"
3211,"Technologue, imagerie par résonance magnétique",3133,"Technologist, magnetic resonance imaging"
3211,"Technologue, imagerie médicale",3133,"Technologist, medical imaging"
3211,"Technologue, IRM",3133,"Technologist, MRI"
3211,"Technologue, neurodiagnostic",3133,"Technologist, neurodiagnostic"
3211,"Technologue, médecine nucléaire",3133,"Technologist, nuclear medicine"
2141,"Technologue, emballage",2149,"Technologist, packaging"
2145,"Technologue, peinture",2146,"Technologist, paint"
2145,"Technologue, papier",2146,"Technologist, paper"
2145,"Technologue, plastiques",2146,"Technologist, plastics"
2145,"Technologue, polymère",2146,"Technologist, polymer"
3211,"Technologue, polysomnographie",3133,"Technologist, polysomnography"
2149,"Technologue, imprimerie",2149,"Technologist, printing"
3211,"Technologue, radiothérapie",3133,"Technologist, radiation therapy"
2145,"Technologue, caoutchouc",2146,"Technologist, rubber"
2149,"Technologue, textiles",2149,"Technologist, textiles"
2145,"Technologue, pneu",2146,"Technologist, tyre"
2144,"Technologue, soudage",2145,"Technologist, welding"
2149,"Technologue, bois",2149,"Technologist, wood"
3522,Télégraphiste,3132,Telegrapher
5244,Télévendeurs,9113,Telemarketer
4223,Téléphoniste,4223,Telephonist
4131,Télétypiste,4112,Teletypist
4211,"Caissier, banque",4211,"Teller, bank"
5161,"Astrologues, diseurs de bonne aventure et assimilés",5152,"Teller, fortune"
7512,"Tempéreur, chocolat",7412,"Temperer, chocolate"
8182,"Tender, chaudière",8162,"Tender, boiler"
8112,"Tender, gabarit",8112,"Tender, jig"
8350,"Tender, phare",8340,"Tender, lighthouse"
6122,"Tendre, volaille",6122,"Tender, poultry"
8343,"Tender, sauter",8333,"Tender, skip"
7521,"Tendre, séchoir à placage",7421,"Tender, veneer dryer"
3132,"Tender, barrage d’eau",8163,"Tender, water dam"
7522,Tenoner,7422,Tenoner
2652,Ténor,2453,Tenor
5165,"Testeur, conduite",3340,"Tester, driving"
3117,"Testeur, dureté",7111,"Tester, hardness"
3142,"Testeur, troupeau",3213,"Tester, herd"
2519,"Testeur, logiciel",2139,"Tester, software"
2519,"Testeur, systèmes",2139,"Tester, systems"
3153,Pilotes d'avions et assimilés,3143,"Test-pilot, aircraft"
7121,Thatcher,7131,Thatcher
2636,Théologien,2460,Theologian
3255,"Thérapeute, acupression",3226,"Therapist, acupressure"
2269,Spécialistes de la santé non classés ailleurs,3226,"Therapist, arts"
5142,"Thérapeute, beauté",5141,"Therapist, beauty"
2269,"Thérapeute, aveugle",3226,"Therapist, blind"
2269,"Thérapeute, danse",3226,"Therapist, dance"
3251,Assistants et thérapeutes en médecine dentaire,3225,"Therapist, dental"
2269,"Thérapeute, théâtre",3226,"Therapist, drama"
2635,"Thérapeute, famille",2446,"Therapist, family"
3255,"Thérapeute, hydrothérapie",3226,"Therapist, hydrotherapy"
2266,"Thérapeute, langage",3229,"Therapist, language"
2264,"Thérapeute, manipulateur ",3226,"Therapist, manipulative "
2635,"Thérapeute, mariage",2446,"Therapist, marriage"
3255,"Thérapeute, massage",3226,"Therapist, massage"
3211,"Thérapeute, radiation médicale",3133,"Therapist, medical radiation"
2269,"Thérapeute, mouvement",3226,"Therapist, movement"
2269,"Thérapeute, musique",3226,"Therapist, music"
3211,"Thérapeute, médecine nucléaire",3133,"Therapist, nuclear medicine"
2269,"Thérapeute, ergothérapeute",3226,"Therapist, occupational"
2269,"Thérapeute, orientation des aveugles",3226,"Therapist, orientation of the blind"
2264,"Thérapeute, physique",3226,"Therapist, physical"
2264,"Thérapeute, physique: gériatrique",3226,"Therapist, physical: geriatric"
2264,"Thérapeute, physique: orthopédique",3226,"Therapist, physical: orthopaedic"
2264,"Thérapeute, physique: pédiatrique",3226,"Therapist, physical: paediatric"
2269,"Thérapeute, poésie",3226,"Therapist, poetry"
2634,"Thérapeute, psychologique",2445,"Therapist, psychological"
2269,"Thérapeute, récréatif",3226,"Therapist, recreational"
2635,"Thérapeute, relation",2446,"Therapist, relationship"
3230,Praticiens des médecines traditionnelles et des médecines complémentaires,3241,"Therapist, scraping and cupping"
2635,"Thérapeute, sexe",2446,"Therapist, sex"
3255,"Thérapeute, shiatsu",3226,"Therapist, shiatsu"
2266,"Thérapeute, parole",3229,"Therapist, speech"
2230,"Thérapeute, unani",3241,"Therapist, unani"
2111,Thermodynamicien,2111,Thermodynamicist
7318,"Fileteur, métier à tisser",7432,"Threader, loom"
8152,"Fileteur, métier à tisser: machine",7432,"Threader, loom: machine"
7314,"Lanceur, poterie et porcelaine",7321,"Thrower, pottery and porcelain"
7122,Carreleur,7132,Tiler
7122,Poseurs de revêtements de sol et carreleurs,7132,"Tiler, floor"
7121,"Tuile, toiture",7131,"Tiler, roof"
7122,"Carrelage, mur",7132,"Tiler, wall"
9520,Bricoler,9112,Tinker
7213,Ferblantier,7213,Tinsmith
7222,Outilleurs et assimilés,7222,Toolmaker
8113,Toolpusher,8113,Toolpusher
7221,Outilleur,7221,Toolsmith
6210,"Topper, journalisation",6141,"Topper, logging"
7316,"Toucher-up, décoration en céramique",7324,"Toucher-up, ceramics decoration"
8113,Tourpusher,8113,Tourpusher
2131,Toxicologue,2212,Toxicologist
2133,"Toxicologue, environnement",2211,"Toxicologist, environmental"
7533,"Fabricant de jouets, poupées",7436,"Toymaker, dolls"
7319,"Fabricant de jouets, métal",7223,"Toymaker, metal"
7533,"Fabricant de jouets, peluches",7436,"Toymaker, soft toys"
7317,"Fabricant de jouets, en bois",7424,"Toymaker, wooden"
7316,"Traceur, décoration en céramique",7324,"Tracer, ceramics decoration"
9312,"Trackman, chemin de fer",9312,"Trackman, railway"
9312,"Voieuse, chemin de fer",9312,"Trackwoman, railway"
3311,"Trader, obligation",3411,"Trader, bond"
3324,"Trader, matières premières",3421,"Trader, commodities"
3311,"Trader, produits dérivés",3411,"Trader, derivatives"
5244,"Trader, Ebay",9113,"Trader, Ebay"
3311,"Trader, financier",3411,"Trader, financial"
3311,"Trader, devises",3411,"Trader, foreign exchange"
3324,"Trader, contrats à terme: matières premières",3421,"Trader, futures: commodities"
3311,"Trader, futures: financier",3411,"Trader, futures: financial"
3311,"Négociant, valeurs mobilières",3411,"Trader, securities"
3311,"Trader, stock",3411,"Trader, stock"
3423,"Entraîneur, aérobic",3475,"Trainer, aerobics"
3422,"Entraîneur, boxe",3475,"Trainer, boxing"
2356,"Formateur, ordinateur",2359,"Trainer, computer"
9411,"Entraîneur, équipage : restauration rapide",5122,"Trainer, crew: fast food"
5164,"Dresseur, chien",6129,"Trainer, dog"
3423,"Entraîneur, fitness",3475,"Trainer, fitness"
3422,"Entraîneur, golf",3475,"Trainer, golf"
5164,"Entraîneur, cheval",6129,"Trainer, horse"
5164,"Entraîneur, casse-cheval",6129,"Trainer, horse-breaking"
2356,"Formateur, technologies de l’information",2359,"Trainer, information technology"
2356,"Formateur, internet",2359,"Trainer, internet"
2356,"Formateur, Informatique",2359,"Trainer, IT"
3422,"Entraîneur, arts martiaux",3475,"Trainer, martial arts"
3423,"Entraîneur, personnel",3475,"Trainer, personal"
3423,"Entraîneur, physique",3475,"Trainer, physical"
5164,"Entraîneur, cheval de course",6129,"Trainer, racehorse"
2356,"Formateur, logiciel",2359,"Trainer, software"
3422,"Entraîneur, sports",3475,"Trainer, sports"
2424,"Formateur, développement du personnel",2412,"Trainer, staff development"
2659,"Dresseur, animaux sauvages",3474,"Trainer, wild animals"
3422,"Entraîneur, lutte",3475,"Trainer, wrestling"
3423,"Entraîneur, yoga",3475,"Trainer, yoga"
2652,"Transcripteur, musique",2453,"Transcriber, music"
3344,"Transcripteur, médical",4115,"Transcriptionist, medical"
7316,"Transféreur, décoration en céramique",7324,"Transferrer, ceramics decoration"
7321,"Transféreur, lithographique",7343,"Transferrer, lithographic"
7321,"Transféreur, photomécanique : plaques d’impression",7343,"Transferrer, photo-mechanical: printing plates"
2643,Translator,2444,Translator
2643,Traducteur-réviseur,2444,Translator-reviser
6224,"Trappeur, fourrure",6154,"Trapper, fur"
6340,"Trappeur, subsistance",6210,"Trapper, subsistence"
6224,Chasseurs et trappeurs,6154,"Trapper-hunter, fur"
3322,"Voyageur, commercial ",3415,"Traveller, commercial "
1211,"Trésorier, entreprise",1231,"Treasurer, company"
3117,"Treater, bien acidifiant",3117,"Treater, well acidising"
7521,"Traiteur, bois",7421,"Treater, wood"
9214,Treelopper,9211,Treelopper
3259,Trichologue,5141,Trichologist
9331,Tricycliste,9331,Tricyclist
7536,"Tondeuse, finition de chaussures",7442,"Trimmer, footwear finishing"
7531,"Tondeuse, fourrure",7434,"Trimmer, fur"
7511,"Tondeuse, viande",7411,"Trimmer, meat"
6210,"Tondeuse, arbre: foresterie",6141,"Trimmer, tree: forestry"
9214,"Tondeuse, arbre: entretien du jardin",9211,"Trimmer, tree: garden maintenance"
2652,Tromboniste,2453,Trombonist
310,Cavalier,110,Trooper
2652,Trompettiste,2453,Trumpeter
2411,"Syndic, faillite",2411,"Trustee, bankruptcy"
2411,"Syndic, insolvabilité",2411,"Trustee, insolvency"
7112,Tuckpointer,7122,Tuckpointer
7318,"Tufter, tissage de tapis",7432,"Tufter, carpet weaving"
2659,Gobelet,3474,Tumbler
7312,"Accordeur, accordéon",7312,"Tuner, accordion"
7312,"Accordeur, instrument de musique",7312,"Tuner, musical instrument"
7312,"Accordeur, orgue",7312,"Tuner, organ"
7312,"Accordeur, piano",7312,"Tuner, piano"
7231,"Tuner, moteur de véhicule",7231,"Tuner, vehicle engine"
7523,"Accordeur, bois",7423,"Tuner, wood"
7223,"Turner, métal",7223,"Turner, metal"
7314,"Turner, poterie et porcelaine",7321,"Turner, pottery and porcelain"
7523,"Turner, bois",7423,"Turner, wood"
7321,"Tuscher, lithographique",7343,"Tuscher, lithographic"
2353,"Tuteur, après l’école: langues",2359,"Tutor, after school: languages"
2359,"Tuteur, après l’école: mathématiques",3340,"Tutor, after school: mathematics"
2355,"Tuteur, art: cours particuliers",2359,"Tutor, art: private tuition"
2359,"Tuteur, calligraphie",3340,"Tutor, calligraphy"
2359,"Tuteur, chimie: cours particuliers",3340,"Tutor, chemistry: private tuition"
2359,"Spécialistes de l'enseignement, non classés ailleurs",3340,"Tutor, coaching college"
2355,"Tuteur, danse: cours particuliers",2359,"Tutor, dance: private tuition"
2355,"Tuteur, théâtre: cours particuliers",2359,"Tutor, drama: private tuition"
2359,"Tuteur, couture : cours particuliers",3340,"Tutor, dressmaking: private tuition"
